6.956359529435e+07	1.938220710842e+07	-1.697053193720e+09	2.519057836127e+09	4.642857000000e-01	6.834057416173e+24
7.052299777300e+07	1.903584053777e+07	-1.681237640759e+09	2.494600683981e+09	4.642857000000e-01	6.649076792266e+24
7.149563207373e+07	1.869640214165e+07	-1.665503688807e+09	2.470408151967e+09	4.642857000000e-01	6.469443306221e+24
7.248168068628e+07	1.836376139114e+07	-1.649850051533e+09	2.446478875604e+09	4.642857000000e-01	6.295004075315e+24
7.348132861725e+07	1.803779062368e+07	-1.634275423573e+09	2.422811309478e+09	4.642857000000e-01	6.125610798820e+24
7.449476342481e+07	1.771836517555e+07	-1.618778463236e+09	2.399404058813e+09	4.642857000000e-01	5.961120091933e+24
7.552217525385e+07	1.740536305897e+07	-1.603357816585e+09	2.376255761389e+09	4.642857000000e-01	5.801392585879e+24
7.656375687172e+07	1.709866486040e+07	-1.588012122175e+09	2.353365148350e+09	4.642857000000e-01	5.646292664817e+24
7.761970370435e+07	1.679815378338e+07	-1.572740002679e+09	2.330730810018e+09	4.642857000000e-01	5.495688574115e+24
7.869021387294e+07	1.650371585693e+07	-1.557540040602e+09	2.308351657348e+09	4.642857000000e-01	5.349452922686e+24
7.977548823111e+07	1.621523951721e+07	-1.542410812835e+09	2.286226401999e+09	4.642857000000e-01	5.207461604841e+24
8.087573040261e+07	1.593261606967e+07	-1.527350842157e+09	2.264353912094e+09	4.642857000000e-01	5.069594899374e+24
8.199114681953e+07	1.565573937522e+07	-1.512358622159e+09	2.242733099522e+09	4.642857000000e-01	4.935736652054e+24
8.312194676098e+07	1.538450572863e+07	-1.497432624456e+09	2.221362953070e+09	4.642857000000e-01	4.805773959225e+24
8.426834239242e+07	1.511881381384e+07	-1.482571299036e+09	2.200242524598e+09	4.642857000000e-01	4.679597042404e+24
8.543054880543e+07	1.485856491193e+07	-1.467773049840e+09	2.179370822921e+09	4.642857000000e-01	4.557099673258e+24
8.660878405807e+07	1.460366273970e+07	-1.453036246992e+09	2.158747096681e+09	4.642857000000e-01	4.438178752000e+24
8.780326921581e+07	1.435401354066e+07	-1.438359216427e+09	2.138370499075e+09	4.642857000000e-01	4.322734416940e+24
8.901422839298e+07	1.410952629418e+07	-1.423740226729e+09	2.118240352884e+09	4.642857000000e-01	4.210670286143e+24
9.024188879487e+07	1.387011280203e+07	-1.409177527312e+09	2.098356087275e+09	4.642857000000e-01	4.101893040299e+24
9.148648076027e+07	1.363568894669e+07	-1.394669432803e+09	2.078717395280e+09	4.642857000000e-01	3.996312832512e+24
9.274823780478e+07	1.340618020978e+07	-1.380214665406e+09	2.059324624655e+09	4.642857000000e-01	3.893845721903e+24
9.402739666458e+07	1.318154476986e+07	-1.365813808051e+09	2.040180995013e+09	4.642857000000e-01	3.794424133422e+24
9.532419734084e+07	1.296186805619e+07	-1.351475648957e+09	2.021300980417e+09	4.642857000000e-01	3.698037309818e+24
9.663888314478e+07	1.274775670788e+07	-1.337243890430e+09	2.002745941645e+09	4.642857000000e-01	3.604901313662e+24
9.797170074327e+07	1.254195143736e+07	-1.323309309475e+09	1.984770287320e+09	4.642857000000e-01	3.516145834786e+24
9.932290020519e+07	1.235562165553e+07	-1.310457524899e+09	1.968392092151e+09	4.642857000000e-01	3.436468644562e+24
